Latitude,Longitude,Start_ Date,End_Date,Genus,Species,Vector Count,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,3,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,3,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.0807446,43.6456425,3/22/2021,3/22/2021,Haemaphysalis,inermis,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Dermacentor,marginatus,1,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Dermacentor,marginatus,2,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,4,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,4,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
42.03096139,43.79695885,3/22/2021,3/22/2021,Haemaphysalis,parva,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,reticulatus,3,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Dermacentor,reticulatus,3,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Haemaphysalis,sulcata,2,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Haemaphysalis,sulcata,3,,,,,
41.63094146,42.9945901,3/23/2021,3/23/2021,Haemaphysalis,sulcata,3,,,,,
41.63544656,42.99330298,3/23/2021,3/23/2021,Dermacentor,reticulatus,3,,,,,
41.63544656,42.99330298,3/23/2021,3/23/2021,Dermacentor,reticulatus,3,,,,,
41.63544656,42.99330298,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.63544656,42.99330298,3/23/2021,3/23/2021,Dermacentor,reticulatus,4,,,,,
41.6195552,42.8655121,3/23/2021,3/23/2021,Dermacentor,marginatus,1,,,,,
41.6195552,42.8655121,3/23/2021,3/23/2021,Dermacentor,marginatus,3,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Haemaphysalis,parva,4,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Haemaphysalis,parva,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,3,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,marginatus,3,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,4,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,5,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,4,,,,,
41.64177643,43.02777674,3/23/2021,3/23/2021,Dermacentor,reticulatus,3,,,,,
41.63251503,43.04760837,3/23/2021,3/23/2021,Dermacentor,marginatus,1,,,,,
41.62504009,42.85043042,3/24/2021,3/24/2021,Unidentified,Unidentified,10,,,,,
41.62504009,42.85043042,3/24/2021,3/24/2021,Dermacentor,marginatus,5,,,,,
41.62504009,42.85043042,3/24/2021,3/24/2021,Hyalomma,marginatum,5,,,,,
41.76292263,43.23235117,3/25/2021,3/25/2021,Haemaphysalis,punctata,1,,,,,
41.76292263,43.23235117,3/25/2021,3/25/2021,Haemaphysalis,punctata,3,,,,,
41.90656152,43.46327227,3/26/2021,3/26/2021,Haemaphysalis,inermis,1,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,5,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,5,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Dermacentor,marginatus,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,5,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,5,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,4,,,,,
41.97840897,43.5688125,3/26/2021,3/26/2021,Haemaphysalis,parva,4,,,,,
41.80444336,44.75829111,3/28/2021,3/28/2021,No collection (Ticks),No collection (Ticks),0,,,,,
41.60059535,44.79894497,4/5/2021,4/5/2021,Haemaphysalis,parva,1,,,,,
41.60059535,44.79894497,4/5/2021,4/5/2021,Haemaphysalis,parva,1,,,,,
41.59199909,44.81269534,4/5/2021,4/5/2021,Haemaphysalis,punctata,1,,,,,
41.58211615,44.77453083,4/5/2021,4/5/2021,Haemaphysalis,sulcata,1,,,,,
41.58211615,44.77453083,4/5/2021,4/5/2021,Haemaphysalis,punctata,1,,,,,
41.60703696,44.79628206,4/5/2021,4/5/2021,Haemaphysalis,punctata,7,,,,,
41.73678637,44.85300055,4/6/2021,4/6/2021,Haemaphysalis,inermis,1,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Dermacentor,marginatus,4,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Dermacentor,marginatus,4,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Haemaphysalis,inermis,1,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Haemaphysalis,inermis,1,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Ixodes,ricinus,1,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Ixodes,ricinus,4,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Haemaphysalis,sulcata,1,,,,,
41.6574227,44.72775786,4/8/2021,4/8/2021,Ixodes,acuminatus,1,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Dermacentor,reticulatus,2,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Haemaphysalis,sulcata,1,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Ixodes,ricinus,4,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Ixodes,ricinus,4,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Ixodes,ricinus,3,,,,,
41.66705637,44.69439179,4/8/2021,4/8/2021,Ixodes,ricinus,2,,,,,
41.65609214,44.57823738,4/8/2021,4/8/2021,Dermacentor,marginatus,1,,,,,
41.65609214,44.57823738,4/8/2021,4/8/2021,Dermacentor,reticulatus,2,,,,,
41.65609214,44.57823738,4/8/2021,4/8/2021,Dermacentor,reticulatus,4,,,,,
41.65609214,44.57823738,4/8/2021,4/8/2021,Dermacentor,reticulatus,3,,,,,
41.65609214,44.57823738,4/8/2021,4/8/2021,Haemaphysalis,punctata,4,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Dermacentor,marginatus,3,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Dermacentor,marginatus,3,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Dermacentor,reticulatus,1,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Dermacentor,reticulatus,2,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Haemaphysalis,inermis,1,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Haemaphysalis,inermis,2,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Haemaphysalis,parva,1,,,,,
41.5529626,44.4946416,4/8/2021,4/8/2021,Haemaphysalis,punctata,2,,,,,
41.75949379,44.50476045,4/8/2021,4/8/2021,Haemaphysalis,punctata,1,,,,,
41.79246923,44.53027107,4/8/2021,4/8/2021,Ixodes,ricinus,2,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Dermacentor,reticulatus,1,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Dermacentor,reticulatus,1,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Haemaphysalis,inermis,1,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Ixodes,ricinus,1,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Haemaphysalis,punctata,1,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Haemaphysalis,inermis,2,,,,,
41.82740784,45.13806771,4/19/2021,4/19/2021,Ixodes,ricinus,3,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,reticulatus,5,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,reticulatus,5,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,reticulatus,4,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,reticulatus,3,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,marginatus,2,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Dermacentor,marginatus,1,,,,,
41.8661272,45.2802419,4/19/2021,4/19/2021,Ixodes,ricinus,1,,,,,
41.86546263,45.34362551,4/19/2021,4/19/2021,Dermacentor,reticulatus,1,,,,,
41.86546263,45.34362551,4/19/2021,4/19/2021,Dermacentor,reticulatus,1,,,,,
41.86546263,45.34362551,4/19/2021,4/19/2021,Ixodes,ricinus,3,,,,,
41.86546263,45.34362551,4/19/2021,4/19/2021,Ixodes,ricinus,2,,,,,
41.91541901,45.38873557,4/19/2021,4/19/2021,Ixodes,ricinus,2,,,,,
41.91541901,45.38873557,4/19/2021,4/19/2021,Ixodes,ricinus,3,,,,,
41.91541901,45.38873557,4/19/2021,4/19/2021,Ixodes,ricinus,3,,,,,
41.91541901,45.38873557,4/19/2021,4/19/2021,Ixodes,ricinus,1,,,,,
41.89139463,45.45017425,4/19/2021,4/19/2021,Ixodes,ricinus,2,,,,,
41.89139463,45.45017425,4/19/2021,4/19/2021,Ixodes,ricinus,3,,,,,
41.76439912,45.86488266,4/20/2021,4/20/2021,Dermacentor,marginatus,1,,,,,
41.76069033,45.84038872,4/20/2021,4/20/2021,Dermacentor,marginatus,1,,,,,
41.76069033,45.84038872,4/20/2021,4/20/2021,Dermacentor,marginatus,1,,,,,
41.76069033,45.84038872,4/20/2021,4/20/2021,Rhipicephalus,rossicus,1,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Ixodes,ricinus,2,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Hyalomma,marginatum,1,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,4,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,1,,,,,
41.823669,46.229085,4/20/2021,4/20/2021,Rhipicephalus,annulatus,1,,,,,
41.86702,46.102914,4/20/2021,4/20/2021,Ixodes,ricinus,5,,,,,
41.86702,46.102914,4/20/2021,4/20/2021,Ixodes,ricinus,3,,,,,
41.86702,46.102914,4/20/2021,4/20/2021,Rhipicephalus,annulatus,5,,,,,
41.86702,46.102914,4/20/2021,4/20/2021,Rhipicephalus,annulatus,1,,,,,
41.84324207,46.28478382,4/20/2021,4/20/2021,Ixodes,ricinus,5,,,,,
41.84324207,46.28478382,4/20/2021,4/20/2021,Ixodes,ricinus,3,,,,,
41.84324207,46.28478382,4/20/2021,4/20/2021,Ixodes,ricinus,3,,,,,
41.84324207,46.28478382,4/20/2021,4/20/2021,Ixodes,ricinus,2,,,,,
41.72407195,46.09364927,4/20/2021,4/20/2021,Rhipicephalus,rossicus,1,,,,,
41.72407195,46.09364927,4/20/2021,4/20/2021,Rhipicephalus,rossicus,2,,,,,
41.63392301,46.0272257,4/20/2021,4/20/2021,Rhipicephalus,rossicus,1,,,,,
41.52415229,45.92423927,4/21/2021,4/21/2021,Haemaphysalis,inermis,2,,,,,
41.42084702,46.45701986,4/21/2021,4/21/2021,Rhipicephalus,bursa,1,,,,,
41.4457895,46.43244378,4/21/2021,4/21/2021,Hyalomma,aegyptium,3,,,,,
41.4457895,46.43244378,4/21/2021,4/21/2021,Hyalomma,aegyptium,3,,,,,
41.4457895,46.43244378,4/21/2021,4/21/2021,Hyalomma,aegyptium,2,,,,,
41.4457895,46.43244378,4/21/2021,4/21/2021,Hyalomma,aegyptium,1,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Haemaphysalis,parva,1,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,2,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,4,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,3,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Rhipicephalus,annulatus,2,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.420453,46.390243,4/21/2021,4/21/2021,Hyalomma,marginatum,1,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,5,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,5,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,4,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,4,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,2,,,,,
41.42120654,46.45914383,4/21/2021,4/21/2021,Hyalomma,aegyptium,1,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,4,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Rhipicephalus,annulatus,1,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,5,,,,,
41.453599,46.398654,4/21/2021,4/21/2021,Hyalomma,marginatum,2,,,,,
42.3217812,43.0624805,5/2/2021,5/2/2021,Dermacentor,marginatus,2,,,,,
42.3217812,43.0624805,5/2/2021,5/2/2021,Ixodes,ricinus,1,,,,,
42.3217812,43.0624805,5/2/2021,5/2/2021,Ixodes,ricinus,2,,,,,
42.3217812,43.0624805,5/2/2021,5/2/2021,Ixodes,ricinus,1,,,,,
41.75323836,45.00790078,5/6/2021,5/6/2021,Ixodes,acuminatus,1,,,,,
41.75323836,45.00790078,5/6/2021,5/6/2021,Haemaphysalis,inermis,3,,,,,
41.75323836,45.00790078,5/6/2021,5/6/2021,Haemaphysalis,inermis,1,,,,,
41.75323836,45.00790078,5/6/2021,5/6/2021,Haemaphysalis,punctata,1,,,,,
41.75323836,45.00790078,5/6/2021,5/6/2021,Rhipicephalus,rossicus,1,,,,,
42.02399294,43.63660801,5/17/2021,5/17/2021,Dermacentor,marginatus,1,,,,,
42.02399294,43.63660801,5/17/2021,5/17/2021,Haemaphysalis,parva,2,,,,,
42.51049381,42.56054565,5/18/2021,5/18/2021,Ixodes,ricinus,2,,,,,
42.51049381,42.56054565,5/18/2021,5/18/2021,Ixodes,ricinus,9,,,,,
42.51049381,42.56054565,5/18/2021,5/18/2021,Ixodes,ricinus,10,,,,,
42.51049381,42.56054565,5/18/2021,5/18/2021,Ixodes,spp.,1,,,,,
42.51049381,42.56054565,5/18/2021,5/18/2021,Haemaphysalis,caucasica,5,,,,,
42.55055189,42.91960962,5/20/2021,5/20/2021,Ixodes,ricinus,6,,,,,
42.07285032,42.01956376,5/20/2021,5/20/2021,Haemaphysalis,inermis,1,,,,,
42.47042142,43.14332669,5/20/2021,5/20/2021,Ixodes,ricinus,1,,,,,
42.47042142,43.14332669,5/20/2021,5/20/2021,Ixodes,ricinus,2,,,,,
42.47042142,43.14332669,5/20/2021,5/20/2021,Ixodes,ricinus,2,,,,,
42.47042142,43.14332669,5/20/2021,5/20/2021,Ixodes,spp.,1,,,,,
42.45679695,43.10425121,5/20/2021,5/20/2021,Ixodes,ricinus,1,,,,,
42.45679695,43.10425121,5/20/2021,5/20/2021,Ixodes,ricinus,6,,,,,
42.02105964,44.28586621,6/2/2021,6/2/2021,Dermacentor,marginatus,1,,,,,
41.88047567,44.67105456,6/3/2021,6/3/2021,Rhipicephalus,rossicus,5,,,,,
41.88047567,44.67105456,6/3/2021,6/3/2021,Rhipicephalus,rossicus,5,,,,,
41.88047567,44.67105456,6/3/2021,6/3/2021,Haemaphysalis,sulcata,1,,,,,
41.68691849,44.7366737,6/12/2021,6/12/2021,Hyalomma,marginatum,1,,,,,
41.896729,43.4405325,6/14/2021,6/14/2021,Hyalomma,marginatum,1,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Haemaphysalis,concinna,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Rhipicephalus,annulatus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Rhipicephalus,annulatus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Rhipicephalus,annulatus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Rhipicephalus,annulatus,1,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Haemaphysalis,concinna,2,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Ixodes,ricinus,1,,,,,
41.593268,41.946638,6/15/2021,6/15/2021,Haemaphysalis,concinna,1,,,,,
41.59486747,41.94289662,6/3/2021,6/15/2021,Ixodes,ricinus,5,,,,,
41.59486747,41.94289662,6/15/2021,6/15/2021,Ixodes,ricinus,3,,,,,
41.59486747,41.94289662,6/15/2021,6/15/2021,Ixodes,ricinus,3,,,,,
41.59486747,41.94289662,6/15/2021,6/15/2021,Ixodes,ricinus,5,,,,,
